trade_id,entry_time,exit_time,direction,entry_price,exit_price,pnl,exit_reason,duration_minutes
910,2020-05-27 03:06:00,2020-05-27 05:01:00,Long,1.09625,1.09525,-0.001,SL,115.0
911,2020-05-27 05:25:00,2020-05-27 08:14:00,Long,1.09557,1.09757,0.002,TP,169.0
912,2020-05-27 08:41:00,2020-05-27 09:03:00,Short,1.09675,1.09475,0.002,TP,22.0
913,2020-05-27 09:32:00,2020-05-27 09:45:00,Long,1.098,1.1,0.002,TP,13.0
914,2020-05-27 10:58:00,2020-05-27 11:33:00,Short,1.10176,1.10276,-0.001,SL,35.0
915,2020-05-27 11:59:00,2020-05-27 12:05:00,Short,1.10178,1.09978,0.002,TP,6.0
916,2020-05-27 12:39:00,2020-05-27 12:53:00,Long,1.10155,1.10055,-0.001,SL,14.0
917,2020-05-27 13:04:00,2020-05-27 13:40:00,Short,1.10071,1.09871,0.002,TP,36.0
918,2020-05-27 14:15:00,2020-05-27 14:36:00,Long,1.10085,1.09985,-0.001,SL,21.0
919,2020-05-27 14:49:00,2020-05-27 14:57:00,Short,1.09949,1.09749,0.002,TP,8.0
920,2020-05-27 16:12:00,2020-05-27 17:00:00,Long,1.09795,1.09695,-0.001,SL,48.0
921,2020-05-27 17:13:00,2020-05-27 19:42:00,Long,1.09816,1.10016,0.002,TP,149.0
922,2020-05-27 20:19:00,2020-05-27 20:54:00,Short,1.09977,1.10077,-0.001,SL,35.0
923,2020-05-27 21:19:00,2020-05-27 23:12:00,Short,1.10052,1.10152,-0.001,SL,113.0
924,2020-05-28 00:11:00,2020-05-28 00:52:00,Short,1.10113,1.10213,-0.001,SL,41.0
925,2020-05-28 01:23:00,2020-05-28 01:45:00,Short,1.10174,1.10274,-0.001,SL,22.0
926,2020-05-28 02:25:00,2020-05-28 07:23:00,Short,1.10218,1.10018,0.002,TP,298.0
927,2020-05-28 08:55:00,2020-05-28 11:39:00,Long,1.09963,1.10163,0.002,TP,164.0
928,2020-05-28 12:32:00,2020-05-28 12:36:00,Short,1.10096,1.10196,-0.001,SL,4.0
929,2020-05-28 12:38:00,2020-05-28 13:12:00,Long,1.10188,1.10388,0.002,TP,34.0
930,2020-05-28 15:38:00,2020-05-28 15:44:00,Short,1.10541,1.10641,-0.001,SL,6.0
931,2020-05-28 15:49:00,2020-05-28 17:04:00,Long,1.10658,1.10858,0.002,TP,75.0
932,2020-05-28 17:35:00,2020-05-28 18:59:00,Short,1.1079,1.1089,-0.001,SL,84.0
933,2020-05-28 19:27:00,2020-05-29 03:57:00,Short,1.10805,1.10905,-0.001,SL,510.0
934,2020-05-29 05:20:00,2020-05-29 05:41:00,Short,1.10927,1.11027,-0.001,SL,21.0
935,2020-05-29 05:43:00,2020-05-29 06:39:00,Long,1.11023,1.10923,-0.001,SL,56.0
936,2020-05-29 07:04:00,2020-05-29 07:19:00,Long,1.11075,1.10975,-0.001,SL,15.0
937,2020-05-29 07:45:00,2020-05-29 07:59:00,Short,1.10954,1.11054,-0.001,SL,14.0
938,2020-05-29 08:12:00,2020-05-29 09:05:00,Long,1.11023,1.11223,0.002,TP,53.0
939,2020-05-29 09:51:00,2020-05-29 10:07:00,Short,1.11266,1.11366,-0.001,SL,16.0
940,2020-05-29 10:54:00,2020-05-29 11:07:00,Short,1.11296,1.11396,-0.001,SL,13.0
941,2020-05-29 11:18:00,2020-05-29 13:01:00,Long,1.11345,1.11245,-0.001,SL,103.0
942,2020-05-29 13:45:00,2020-05-29 13:49:00,Long,1.11202,1.11102,-0.001,SL,4.0
943,2020-05-29 14:03:00,2020-05-29 14:10:00,Short,1.11164,1.11264,-0.001,SL,7.0
944,2020-05-29 14:43:00,2020-05-29 15:07:00,Short,1.11222,1.11022,0.002,TP,24.0
945,2020-05-29 15:33:00,2020-05-29 15:47:00,Long,1.11233,1.11133,-0.001,SL,14.0
946,2020-05-29 15:58:00,2020-05-29 17:10:00,Short,1.11079,1.10879,0.002,TP,72.0
947,2020-05-29 18:06:00,2020-05-31 21:00:00,Long,1.10906,1.11106,0.002,TP,3054.0
948,2020-05-31 21:49:00,2020-06-01 00:19:00,Short,1.11146,1.11246,-0.001,SL,150.0
949,2020-06-01 00:47:00,2020-06-01 01:19:00,Short,1.11156,1.11256,-0.001,SL,32.0
950,2020-06-01 02:10:00,2020-06-01 05:34:00,Short,1.1132,1.1142,-0.001,SL,204.0
951,2020-06-01 06:41:00,2020-06-01 07:47:00,Short,1.11396,1.11496,-0.001,SL,66.0
952,2020-06-01 08:13:00,2020-06-01 08:35:00,Short,1.11243,1.11343,-0.001,SL,22.0
953,2020-06-01 08:46:00,2020-06-01 09:23:00,Long,1.11332,1.11232,-0.001,SL,37.0
954,2020-06-01 10:38:00,2020-06-01 10:57:00,Long,1.11123,1.11023,-0.001,SL,19.0
955,2020-06-01 11:18:00,2020-06-01 12:43:00,Long,1.11149,1.11049,-0.001,SL,85.0
956,2020-06-01 13:15:00,2020-06-01 14:10:00,Long,1.11079,1.11279,0.002,TP,55.0
957,2020-06-01 14:45:00,2020-06-01 14:58:00,Short,1.11262,1.11362,-0.001,SL,13.0
958,2020-06-01 15:01:00,2020-06-01 15:08:00,Long,1.11371,1.11271,-0.001,SL,7.0
959,2020-06-01 15:20:00,2020-06-01 19:02:00,Short,1.11244,1.11344,-0.001,SL,222.0
960,2020-06-01 19:41:00,2020-06-02 08:18:00,Short,1.113,1.114,-0.001,SL,757.0
961,2020-06-02 10:09:00,2020-06-02 13:53:00,Short,1.11727,1.11827,-0.001,SL,224.0
962,2020-06-02 14:59:00,2020-06-02 19:26:00,Short,1.11825,1.11625,0.002,TP,267.0
963,2020-06-02 19:54:00,2020-06-02 23:40:00,Long,1.11653,1.11853,0.002,TP,226.0
964,2020-06-03 01:29:00,2020-06-03 03:17:00,Short,1.11934,1.12034,-0.001,SL,108.0
965,2020-06-03 04:30:00,2020-06-03 07:04:00,Short,1.12056,1.12156,-0.001,SL,154.0
966,2020-06-03 07:46:00,2020-06-03 09:08:00,Short,1.12103,1.12203,-0.001,SL,82.0
967,2020-06-03 10:12:00,2020-06-03 11:27:00,Short,1.12131,1.11931,0.002,TP,75.0
968,2020-06-03 11:58:00,2020-06-03 12:20:00,Long,1.12001,1.11901,-0.001,SL,22.0
969,2020-06-03 12:24:00,2020-06-03 12:31:00,Short,1.11931,1.12031,-0.001,SL,7.0
970,2020-06-03 12:53:00,2020-06-03 13:20:00,Short,1.11936,1.12036,-0.001,SL,27.0
971,2020-06-03 13:22:00,2020-06-03 14:00:00,Long,1.12,1.122,0.002,TP,38.0
972,2020-06-03 14:54:00,2020-06-03 15:05:00,Short,1.12206,1.12306,-0.001,SL,11.0
973,2020-06-03 15:17:00,2020-06-03 15:54:00,Long,1.12308,1.12508,0.002,TP,37.0
974,2020-06-03 16:23:00,2020-06-03 19:32:00,Short,1.12386,1.12486,-0.001,SL,189.0
975,2020-06-03 20:03:00,2020-06-04 00:39:00,Short,1.12385,1.12185,0.002,TP,276.0
976,2020-06-04 01:15:00,2020-06-04 03:00:00,Long,1.12228,1.12128,-0.001,SL,105.0
977,2020-06-04 03:30:00,2020-06-04 06:24:00,Long,1.12168,1.12068,-0.001,SL,174.0
978,2020-06-04 07:09:00,2020-06-04 11:45:00,Long,1.12011,1.12211,0.002,TP,276.0
979,2020-06-04 12:30:00,2020-06-04 12:32:00,Short,1.12342,1.12442,-0.001,SL,2.0
980,2020-06-04 13:06:00,2020-06-04 13:13:00,Long,1.12376,1.12576,0.002,TP,7.0
981,2020-06-04 15:27:00,2020-06-04 16:12:00,Short,1.13166,1.13266,-0.001,SL,45.0
982,2020-06-04 18:53:00,2020-06-04 19:54:00,Short,1.13518,1.13318,0.002,TP,61.0
983,2020-06-04 20:44:00,2020-06-05 04:39:00,Long,1.13322,1.13522,0.002,TP,475.0
984,2020-06-05 05:10:00,2020-06-05 05:49:00,Short,1.13472,1.13572,-0.001,SL,39.0
985,2020-06-05 05:53:00,2020-06-05 06:37:00,Long,1.13633,1.13833,0.002,TP,44.0
986,2020-06-05 07:03:00,2020-06-05 07:26:00,Short,1.1375,1.1355,0.002,TP,23.0
987,2020-06-05 09:54:00,2020-06-05 10:06:00,Long,1.13341,1.13241,-0.001,SL,12.0
988,2020-06-05 10:17:00,2020-06-05 11:00:00,Short,1.13211,1.13311,-0.001,SL,43.0
989,2020-06-05 11:43:00,2020-06-05 12:01:00,Short,1.13294,1.13394,-0.001,SL,18.0
990,2020-06-05 12:22:00,2020-06-05 12:31:00,Short,1.13332,1.13132,0.002,TP,9.0
991,2020-06-05 13:20:00,2020-06-05 13:51:00,Long,1.13119,1.13019,-0.001,SL,31.0
992,2020-06-05 13:56:00,2020-06-05 14:46:00,Short,1.12964,1.13064,-0.001,SL,50.0
993,2020-06-05 15:32:00,2020-06-05 16:14:00,Short,1.1308,1.1288,0.002,TP,42.0
994,2020-06-05 17:03:00,2020-06-05 20:19:00,Long,1.12885,1.12785,-0.001,SL,196.0
995,2020-06-05 20:44:00,2020-06-07 23:19:00,Long,1.12888,1.13088,0.002,TP,3035.0
996,2020-06-08 00:15:00,2020-06-08 01:36:00,Short,1.13077,1.12877,0.002,TP,81.0
997,2020-06-08 02:01:00,2020-06-08 06:03:00,Long,1.12924,1.12824,-0.001,SL,242.0
998,2020-06-08 06:18:00,2020-06-08 06:52:00,Short,1.12841,1.12941,-0.001,SL,34.0
999,2020-06-08 07:19:00,2020-06-08 07:30:00,Short,1.12864,1.12964,-0.001,SL,11.0
1000,2020-06-08 07:35:00,2020-06-08 10:13:00,Long,1.12972,1.12872,-0.001,SL,158.0
1001,2020-06-08 11:21:00,2020-06-08 12:21:00,Long,1.12768,1.12968,0.002,TP,60.0
1002,2020-06-08 14:13:00,2020-06-09 00:09:00,Short,1.13038,1.13138,-0.001,SL,596.0
1003,2020-06-09 00:36:00,2020-06-09 01:23:00,Short,1.13052,1.12852,0.002,TP,47.0
1004,2020-06-09 02:58:00,2020-06-09 06:42:00,Long,1.12853,1.12753,-0.001,SL,224.0
1005,2020-06-09 08:06:00,2020-06-09 08:15:00,Long,1.12671,1.12571,-0.001,SL,9.0
1006,2020-06-09 08:19:00,2020-06-09 08:21:00,Short,1.12417,1.12517,-0.001,SL,2.0
1007,2020-06-09 08:55:00,2020-06-09 10:59:00,Long,1.1263,1.1283,0.002,TP,124.0
1008,2020-06-09 11:26:00,2020-06-09 11:56:00,Short,1.12734,1.12834,-0.001,SL,30.0
1009,2020-06-09 14:35:00,2020-06-09 14:42:00,Short,1.13373,1.13473,-0.001,SL,7.0
1010,2020-06-09 14:49:00,2020-06-09 15:46:00,Long,1.13501,1.13401,-0.001,SL,57.0
1011,2020-06-09 16:25:00,2020-06-09 17:02:00,Long,1.13503,1.13403,-0.001,SL,37.0
1012,2020-06-09 17:44:00,2020-06-10 05:34:00,Long,1.13406,1.13606,0.002,TP,710.0
1013,2020-06-10 06:16:00,2020-06-10 07:03:00,Short,1.13657,1.13457,0.002,TP,47.0
1014,2020-06-10 07:26:00,2020-06-10 07:45:00,Long,1.1356,1.1346,-0.001,SL,19.0
1015,2020-06-10 08:05:00,2020-06-10 10:14:00,Long,1.13605,1.13505,-0.001,SL,129.0
1016,2020-06-10 10:45:00,2020-06-10 11:20:00,Long,1.13675,1.13875,0.002,TP,35.0
1017,2020-06-10 12:17:00,2020-06-10 14:51:00,Short,1.13759,1.13559,0.002,TP,154.0
1018,2020-06-10 14:53:00,2020-06-10 17:42:00,Short,1.13546,1.13646,-0.001,SL,169.0
1019,2020-06-10 18:54:00,2020-06-10 19:03:00,Short,1.13889,1.13689,0.002,TP,9.0
1020,2020-06-10 19:31:00,2020-06-10 19:33:00,Long,1.14145,1.14045,-0.001,SL,2.0
1021,2020-06-10 20:03:00,2020-06-10 20:24:00,Short,1.13874,1.13674,0.002,TP,21.0
1022,2020-06-10 20:59:00,2020-06-10 23:57:00,Long,1.13756,1.13656,-0.001,SL,178.0
1023,2020-06-11 00:18:00,2020-06-11 01:45:00,Long,1.1375,1.1395,0.002,TP,87.0
1024,2020-06-11 01:47:00,2020-06-11 03:26:00,Long,1.13902,1.13802,-0.001,SL,99.0
1025,2020-06-11 04:52:00,2020-06-11 05:06:00,Long,1.13506,1.13406,-0.001,SL,14.0
1026,2020-06-11 05:08:00,2020-06-11 06:16:00,Short,1.13398,1.13498,-0.001,SL,68.0
1027,2020-06-11 07:13:00,2020-06-11 07:22:00,Short,1.13498,1.13598,-0.001,SL,9.0
1028,2020-06-11 07:32:00,2020-06-11 08:35:00,Long,1.13654,1.13854,0.002,TP,63.0
1029,2020-06-11 09:53:00,2020-06-11 11:19:00,Short,1.1383,1.1363,0.002,TP,86.0
1030,2020-06-11 12:55:00,2020-06-11 13:09:00,Long,1.13449,1.13649,0.002,TP,14.0
1031,2020-06-11 13:47:00,2020-06-11 13:54:00,Short,1.136,1.137,-0.001,SL,7.0
1032,2020-06-11 14:03:00,2020-06-11 14:12:00,Long,1.13725,1.13925,0.002,TP,9.0
1033,2020-06-11 14:51:00,2020-06-11 15:18:00,Short,1.13817,1.13917,-0.001,SL,27.0
1034,2020-06-11 15:23:00,2020-06-11 15:25:00,Long,1.13894,1.13794,-0.001,SL,2.0
1035,2020-06-11 15:41:00,2020-06-11 16:03:00,Short,1.13702,1.13802,-0.001,SL,22.0
1036,2020-06-11 16:12:00,2020-06-11 16:27:00,Long,1.13766,1.13666,-0.001,SL,15.0
1037,2020-06-11 16:34:00,2020-06-11 17:00:00,Short,1.13797,1.13597,0.002,TP,26.0
1038,2020-06-11 18:21:00,2020-06-11 18:42:00,Long,1.13193,1.13093,-0.001,SL,21.0
1039,2020-06-11 19:48:00,2020-06-11 19:54:00,Long,1.13087,1.12987,-0.001,SL,6.0
1040,2020-06-11 20:08:00,2020-06-12 05:38:00,Short,1.12931,1.13031,-0.001,SL,570.0
1041,2020-06-12 06:26:00,2020-06-12 06:33:00,Short,1.12977,1.13077,-0.001,SL,7.0
1042,2020-06-12 06:50:00,2020-06-12 08:04:00,Long,1.13069,1.13269,0.002,TP,74.0
1043,2020-06-12 09:05:00,2020-06-12 10:48:00,Short,1.13244,1.13044,0.002,TP,103.0
1044,2020-06-12 11:29:00,2020-06-12 12:34:00,Long,1.13099,1.12999,-0.001,SL,65.0
1045,2020-06-12 12:57:00,2020-06-12 13:02:00,Long,1.1307,1.1297,-0.001,SL,5.0
1046,2020-06-12 13:26:00,2020-06-12 13:32:00,Long,1.13102,1.13002,-0.001,SL,6.0
1047,2020-06-12 14:07:00,2020-06-12 14:36:00,Short,1.13002,1.12802,0.002,TP,29.0
1048,2020-06-12 15:43:00,2020-06-12 16:24:00,Long,1.12541,1.12441,-0.001,SL,41.0
1049,2020-06-12 18:08:00,2020-06-12 19:47:00,Long,1.12243,1.12443,0.002,TP,99.0
1050,2020-06-12 20:47:00,2020-06-14 22:05:00,Short,1.12525,1.12325,0.002,TP,2958.0
1051,2020-06-14 22:35:00,2020-06-15 04:17:00,Long,1.12454,1.12654,0.002,TP,342.0
1052,2020-06-15 04:52:00,2020-06-15 05:36:00,Short,1.12618,1.12418,0.002,TP,44.0
1053,2020-06-15 06:35:00,2020-06-15 06:44:00,Long,1.12463,1.12363,-0.001,SL,9.0
1054,2020-06-15 07:00:00,2020-06-15 07:22:00,Short,1.1231,1.1241,-0.001,SL,22.0
1055,2020-06-15 07:27:00,2020-06-15 08:11:00,Long,1.12419,1.12619,0.002,TP,44.0
1056,2020-06-15 08:44:00,2020-06-15 08:57:00,Short,1.12542,1.12642,-0.001,SL,13.0
1057,2020-06-15 09:22:00,2020-06-15 11:46:00,Short,1.12526,1.12626,-0.001,SL,144.0
1058,2020-06-15 12:14:00,2020-06-15 13:41:00,Short,1.12478,1.12578,-0.001,SL,87.0
1059,2020-06-15 14:34:00,2020-06-15 14:46:00,Short,1.12732,1.12832,-0.001,SL,12.0
1060,2020-06-15 14:48:00,2020-06-15 14:57:00,Long,1.12877,1.12777,-0.001,SL,9.0
1061,2020-06-15 15:12:00,2020-06-15 16:10:00,Short,1.12678,1.12778,-0.001,SL,58.0
1062,2020-06-15 17:33:00,2020-06-15 17:51:00,Short,1.12827,1.12927,-0.001,SL,18.0
1063,2020-06-15 18:49:00,2020-06-15 21:01:00,Short,1.13149,1.13249,-0.001,SL,132.0
1064,2020-06-15 22:49:00,2020-06-15 23:40:00,Short,1.13256,1.13356,-0.001,SL,51.0
1065,2020-06-16 00:23:00,2020-06-16 02:31:00,Short,1.13339,1.13439,-0.001,SL,128.0
1066,2020-06-16 03:20:00,2020-06-16 07:08:00,Short,1.13423,1.13523,-0.001,SL,228.0
1067,2020-06-16 07:29:00,2020-06-16 08:01:00,Short,1.13358,1.13158,0.002,TP,32.0
1068,2020-06-16 08:30:00,2020-06-16 10:12:00,Long,1.13306,1.13206,-0.001,SL,102.0
1069,2020-06-16 10:16:00,2020-06-16 11:35:00,Short,1.13261,1.13061,0.002,TP,79.0
1070,2020-06-16 12:18:00,2020-06-16 12:31:00,Long,1.13076,1.12976,-0.001,SL,13.0
1071,2020-06-16 13:01:00,2020-06-16 13:13:00,Short,1.12973,1.12773,0.002,TP,12.0
1072,2020-06-16 15:22:00,2020-06-16 16:35:00,Long,1.12497,1.12697,0.002,TP,73.0
1073,2020-06-16 17:07:00,2020-06-17 05:04:00,Short,1.12638,1.12738,-0.001,SL,717.0
1074,2020-06-17 05:06:00,2020-06-17 07:59:00,Long,1.12759,1.12659,-0.001,SL,173.0
1075,2020-06-17 10:32:00,2020-06-17 11:58:00,Long,1.12416,1.12316,-0.001,SL,86.0
1076,2020-06-17 12:48:00,2020-06-17 13:44:00,Long,1.12399,1.12299,-0.001,SL,56.0
1077,2020-06-17 13:47:00,2020-06-17 13:50:00,Short,1.1228,1.1238,-0.001,SL,3.0
1078,2020-06-17 14:45:00,2020-06-17 15:34:00,Long,1.1224,1.1214,-0.001,SL,49.0
1079,2020-06-17 16:09:00,2020-06-17 17:49:00,Long,1.122,1.124,0.002,TP,100.0
1080,2020-06-17 18:08:00,2020-06-17 21:17:00,Short,1.12361,1.12461,-0.001,SL,189.0
1081,2020-06-17 21:42:00,2020-06-18 04:50:00,Short,1.12438,1.12538,-0.001,SL,428.0
1082,2020-06-18 04:52:00,2020-06-18 06:08:00,Long,1.12561,1.12461,-0.001,SL,76.0
1083,2020-06-18 06:32:00,2020-06-18 07:25:00,Long,1.1252,1.1242,-0.001,SL,53.0
1084,2020-06-18 08:37:00,2020-06-18 09:04:00,Long,1.12566,1.12466,-0.001,SL,27.0
1085,2020-06-18 09:15:00,2020-06-18 11:46:00,Short,1.12543,1.12343,0.002,TP,151.0
1086,2020-06-18 12:37:00,2020-06-18 13:53:00,Long,1.12266,1.12166,-0.001,SL,76.0
1087,2020-06-18 13:56:00,2020-06-18 14:14:00,Short,1.12143,1.12243,-0.001,SL,18.0
1088,2020-06-18 15:04:00,2020-06-18 15:54:00,Long,1.12232,1.12132,-0.001,SL,50.0
1089,2020-06-18 17:47:00,2020-06-19 06:40:00,Long,1.12008,1.12208,0.002,TP,773.0
1090,2020-06-19 07:12:00,2020-06-19 12:20:00,Short,1.12126,1.12226,-0.001,SL,308.0
1091,2020-06-19 13:11:00,2020-06-19 13:59:00,Short,1.12372,1.12172,0.002,TP,48.0
1092,2020-06-19 15:18:00,2020-06-19 15:42:00,Long,1.11962,1.11862,-0.001,SL,24.0
1093,2020-06-19 16:34:00,2020-06-19 18:06:00,Long,1.11955,1.11855,-0.001,SL,92.0
1094,2020-06-19 18:48:00,2020-06-19 20:41:00,Long,1.11821,1.11721,-0.001,SL,113.0
1095,2020-06-19 21:11:00,2020-06-22 02:41:00,Long,1.11759,1.11959,0.002,TP,3210.0
1096,2020-06-22 03:06:00,2020-06-22 04:38:00,Short,1.11896,1.11996,-0.001,SL,92.0
1097,2020-06-22 05:46:00,2020-06-22 07:48:00,Short,1.11999,1.12099,-0.001,SL,122.0
1098,2020-06-22 08:29:00,2020-06-22 08:39:00,Short,1.12077,1.12177,-0.001,SL,10.0
1099,2020-06-22 09:26:00,2020-06-22 13:10:00,Short,1.12185,1.12285,-0.001,SL,224.0
1100,2020-06-22 15:06:00,2020-06-22 15:17:00,Short,1.12492,1.12592,-0.001,SL,11.0
1101,2020-06-22 15:28:00,2020-06-22 23:47:00,Long,1.12591,1.12791,0.002,TP,499.0
1102,2020-06-23 00:18:00,2020-06-23 01:14:00,Short,1.12725,1.12525,0.002,TP,56.0
1103,2020-06-23 02:01:00,2020-06-23 07:15:00,Long,1.12619,1.12819,0.002,TP,314.0
1104,2020-06-23 08:23:00,2020-06-23 11:38:00,Short,1.129,1.13,-0.001,SL,195.0
1105,2020-06-23 13:26:00,2020-06-23 13:45:00,Short,1.13224,1.13324,-0.001,SL,19.0
1106,2020-06-23 13:53:00,2020-06-23 14:17:00,Long,1.13266,1.13466,0.002,TP,24.0
1107,2020-06-23 14:51:00,2020-06-23 16:57:00,Short,1.1332,1.1312,0.002,TP,126.0
1108,2020-06-23 17:32:00,2020-06-23 19:57:00,Long,1.1314,1.1304,-0.001,SL,145.0
1109,2020-06-23 20:44:00,2020-06-24 07:30:00,Long,1.13072,1.12972,-0.001,SL,646.0
1110,2020-06-24 08:46:00,2020-06-24 09:13:00,Long,1.12967,1.12867,-0.001,SL,27.0
1111,2020-06-24 09:18:00,2020-06-24 09:35:00,Short,1.1281,1.1291,-0.001,SL,17.0
1112,2020-06-24 09:49:00,2020-06-24 11:45:00,Long,1.1299,1.1289,-0.001,SL,116.0
1113,2020-06-24 13:15:00,2020-06-24 13:29:00,Long,1.12778,1.12678,-0.001,SL,14.0
1114,2020-06-24 14:24:00,2020-06-24 14:33:00,Long,1.12784,1.12684,-0.001,SL,9.0
1115,2020-06-24 14:46:00,2020-06-24 15:05:00,Short,1.12681,1.12781,-0.001,SL,19.0
1116,2020-06-24 15:23:00,2020-06-24 16:17:00,Short,1.12656,1.12756,-0.001,SL,54.0
1117,2020-06-24 16:50:00,2020-06-24 19:57:00,Short,1.12734,1.12534,0.002,TP,187.0
1118,2020-06-24 21:10:00,2020-06-25 02:51:00,Long,1.12528,1.12428,-0.001,SL,341.0
1119,2020-06-25 03:09:00,2020-06-25 06:27:00,Long,1.1248,1.1238,-0.001,SL,198.0
1120,2020-06-25 07:40:00,2020-06-25 08:05:00,Long,1.12407,1.12307,-0.001,SL,25.0
1121,2020-06-25 08:18:00,2020-06-25 08:34:00,Long,1.12468,1.12368,-0.001,SL,16.0
1122,2020-06-25 08:42:00,2020-06-25 10:35:00,Short,1.12361,1.12161,0.002,TP,113.0
1123,2020-06-25 12:24:00,2020-06-25 14:05:00,Long,1.12026,1.12226,0.002,TP,101.0
1124,2020-06-25 14:51:00,2020-06-25 16:06:00,Short,1.12158,1.12258,-0.001,SL,75.0
1125,2020-06-25 17:04:00,2020-06-26 07:19:00,Short,1.12256,1.12056,0.002,TP,855.0
1126,2020-06-26 07:34:00,2020-06-26 08:45:00,Long,1.12153,1.12353,0.002,TP,71.0
1127,2020-06-26 09:24:00,2020-06-26 12:01:00,Short,1.12277,1.12077,0.002,TP,157.0
1128,2020-06-26 12:26:00,2020-06-26 13:59:00,Long,1.1217,1.1207,-0.001,SL,93.0
1129,2020-06-26 14:37:00,2020-06-26 16:29:00,Long,1.12014,1.12214,0.002,TP,112.0
1130,2020-06-26 17:56:00,2020-06-29 02:36:00,Short,1.12312,1.12412,-0.001,SL,3400.0
1131,2020-06-29 03:13:00,2020-06-29 05:37:00,Short,1.12406,1.12506,-0.001,SL,144.0
1132,2020-06-29 07:02:00,2020-06-29 09:49:00,Short,1.12559,1.12659,-0.001,SL,167.0
1133,2020-06-29 11:18:00,2020-06-29 12:08:00,Short,1.12744,1.12844,-0.001,SL,50.0
1134,2020-06-29 12:40:00,2020-06-29 13:48:00,Short,1.12799,1.12599,0.002,TP,68.0
1135,2020-06-29 14:57:00,2020-06-29 16:56:00,Long,1.12403,1.12303,-0.001,SL,119.0
1136,2020-06-29 17:33:00,2020-06-29 23:38:00,Long,1.12315,1.12515,0.002,TP,365.0
1137,2020-06-30 00:06:00,2020-06-30 06:05:00,Short,1.12441,1.12241,0.002,TP,359.0
1138,2020-06-30 07:08:00,2020-06-30 09:48:00,Long,1.12119,1.12019,-0.001,SL,160.0
1139,2020-06-30 10:32:00,2020-06-30 11:55:00,Long,1.12089,1.11989,-0.001,SL,83.0
1140,2020-06-30 12:31:00,2020-06-30 13:20:00,Long,1.11986,1.12186,0.002,TP,49.0
1141,2020-06-30 13:58:00,2020-06-30 14:05:00,Short,1.12072,1.12172,-0.001,SL,7.0
1142,2020-06-30 14:22:00,2020-06-30 14:54:00,Long,1.12116,1.12316,0.002,TP,32.0
1143,2020-06-30 15:48:00,2020-07-01 03:57:00,Short,1.1243,1.1223,0.002,TP,729.0
1144,2020-07-01 05:34:00,2020-07-01 08:12:00,Long,1.12216,1.12416,0.002,TP,158.0
1145,2020-07-01 08:46:00,2020-07-01 09:56:00,Short,1.12339,1.12139,0.002,TP,70.0
1146,2020-07-01 11:56:00,2020-07-01 13:19:00,Long,1.12041,1.12241,0.002,TP,83.0
1147,2020-07-01 14:59:00,2020-07-01 15:06:00,Short,1.12595,1.12695,-0.001,SL,7.0
1148,2020-07-01 15:21:00,2020-07-01 15:40:00,Long,1.12647,1.12547,-0.001,SL,19.0
1149,2020-07-01 16:34:00,2020-07-01 18:45:00,Long,1.12598,1.12498,-0.001,SL,131.0
1150,2020-07-01 19:24:00,2020-07-02 06:08:00,Long,1.12513,1.12713,0.002,TP,644.0
1151,2020-07-02 07:09:00,2020-07-02 07:27:00,Short,1.12666,1.12766,-0.001,SL,18.0
1152,2020-07-02 07:34:00,2020-07-02 12:59:00,Long,1.12833,1.12733,-0.001,SL,325.0
1153,2020-07-02 13:42:00,2020-07-02 14:32:00,Long,1.12622,1.12522,-0.001,SL,50.0
1154,2020-07-02 15:25:00,2020-07-02 16:00:00,Long,1.12426,1.12326,-0.001,SL,35.0
1155,2020-07-02 16:02:00,2020-07-03 01:14:00,Short,1.12323,1.12423,-0.001,SL,552.0
1156,2020-07-03 01:54:00,2020-07-03 10:12:00,Short,1.12437,1.12237,0.002,TP,498.0
1157,2020-07-03 10:16:00,2020-07-03 10:35:00,Short,1.12224,1.12324,-0.001,SL,19.0
1158,2020-07-03 11:37:00,2020-07-03 13:45:00,Short,1.12288,1.12388,-0.001,SL,128.0
1159,2020-07-03 15:28:00,2020-07-06 00:03:00,Short,1.12421,1.12521,-0.001,SL,3395.0
1160,2020-07-06 01:24:00,2020-07-06 01:49:00,Short,1.12627,1.12727,-0.001,SL,25.0
1161,2020-07-06 02:26:00,2020-07-06 03:32:00,Short,1.12699,1.12799,-0.001,SL,66.0
1162,2020-07-06 04:30:00,2020-07-06 04:59:00,Short,1.1282,1.1292,-0.001,SL,29.0
1163,2020-07-06 05:48:00,2020-07-06 06:45:00,Short,1.1286,1.1296,-0.001,SL,57.0
1164,2020-07-06 07:18:00,2020-07-06 11:14:00,Short,1.12961,1.13061,-0.001,SL,236.0
1165,2020-07-06 12:47:00,2020-07-06 13:10:00,Short,1.1322,1.1332,-0.001,SL,23.0
1166,2020-07-06 14:05:00,2020-07-07 00:40:00,Short,1.13196,1.13296,-0.001,SL,635.0
1167,2020-07-07 01:10:00,2020-07-07 02:57:00,Short,1.13266,1.13066,0.002,TP,107.0
1168,2020-07-07 03:27:00,2020-07-07 06:12:00,Long,1.13104,1.13004,-0.001,SL,165.0
1169,2020-07-07 06:38:00,2020-07-07 06:49:00,Long,1.1307,1.1297,-0.001,SL,11.0
1170,2020-07-07 06:52:00,2020-07-07 08:28:00,Short,1.12976,1.12776,0.002,TP,96.0
